  0.107526E+02  0.440703E+02  0.371876E+02  0.000000E+00  0.000000E+00  0.716046E-04  0.422337E+02
  0.111171E+02  0.415214E+02  0.350362E+02  0.000000E+00  0.000000E+00  0.758221E-04  0.397909E+02
  0.114939E+02  0.391180E+02  0.330077E+02  0.000000E+00  0.000000E+00  0.265698E-04  0.374876E+02
  0.118835E+02  0.368521E+02  0.310951E+02  0.000000E+00  0.000000E+00  0.561450E-04  0.353161E+02
  0.122863E+02  0.347156E+02  0.292919E+02  0.000000E+00  0.000000E+00  0.527561E-04  0.332686E+02
  0.127027E+02  0.327017E+02  0.275921E+02  0.000000E+00  0.000000E+00  0.246389E-04  0.313385E+02
  0.131333E+02  0.308032E+02  0.259896E+02  0.000000E+00  0.000000E+00  0.282503E-04  0.295191E+02
  0.135784E+02  0.290137E+02  0.244792E+02  0.000000E+00  0.000000E+00  0.281490E-04  0.278041E+02
  0.140387E+02  0.273268E+02  0.230554E+02  0.000000E+00  0.000000E+00  0.238398E-04  0.261875E+02
  0.145145E+02  0.257370E+02  0.217135E+02  0.000000E+00  0.000000E+00  0.108444E-04  0.246639E+02
  0.150065E+02  0.242386E+02  0.204488E+02  0.000000E+00  0.000000E+00  0.699523E-05  0.232279E+02
  0.155151E+02  0.228265E+02  0.192569E+02  0.000000E+00  0.000000E+00  0.242283E-04  0.218746E+02
  0.160410E+02  0.214957E+02  0.181337E+02  0.000000E+00  0.000000E+00  0.117948E-04  0.205992E+02
  0.165847E+02  0.202417E+02  0.170752E+02  0.000000E+00  0.000000E+00 -0.234265E-05  0.193974E+02
  0.171469E+02  0.190601E+02  0.160778E+02  0.000000E+00  0.000000E+00  0.429582E-05  0.182650E+02
  0.177281E+02  0.179467E+02  0.151380E+02  0.000000E+00  0.000000E+00  0.203056E-04  0.171980E+02
  0.183289E+02  0.168977E+02  0.142526E+02  0.000000E+00  0.000000E+00  0.783181E-05  0.161926E+02
  0.189502E+02  0.159094E+02  0.134183E+02  0.000000E+00  0.000000E+00 -0.407784E-05  0.152454E+02
  0.195925E+02  0.149783E+02  0.126324E+02  0.000000E+00  0.000000E+00  0.303899E-05  0.143531E+02
  0.202566E+02  0.141011E+02  0.118920E+02  0.000000E+00  0.000000E+00 -0.268534E-05  0.135125E+02
  0.209432E+02  0.132748E+02  0.111945E+02  0.000000E+00  0.000000E+00 -0.373586E-05  0.127206E+02
  0.216531E+02  0.124964E+02  0.105375E+02  0.000000E+00  0.000000E+00 -0.438848E-05  0.119746E+02
  0.223870E+02  0.117633E+02  0.991866E+01  0.000000E+00  0.000000E+00  0.811298E-05  0.112720E+02
  0.231458E+02  0.110727E+02  0.933574E+01  0.000000E+00  0.000000E+00 -0.491749E-05  0.106102E+02
  0.239304E+02  0.104223E+02  0.878674E+01  0.000000E+00  0.000000E+00  0.600796E-05  0.998687E+01
  0.247415E+02  0.980975E+01  0.826963E+01  0.000000E+00  0.000000E+00 -0.121133E-05  0.939978E+01
  0.255801E+02  0.923288E+01  0.778267E+01  0.000000E+00  0.000000E+00 -0.536042E-06  0.884692E+01
  0.264471E+02  0.868960E+01  0.732407E+01  0.000000E+00  0.000000E+00  0.405978E-05  0.832626E+01
  0.273436E+02  0.817801E+01  0.689221E+01  0.000000E+00  0.000000E+00  0.746215E-05  0.783596E+01
  0.282704E+02  0.769627E+01  0.648555E+01  0.000000E+00  0.000000E+00 -0.172817E-05  0.737429E+01
  0.292286E+02  0.724266E+01  0.610262E+01  0.000000E+00  0.000000E+00  0.527836E-05  0.693955E+01
  0.302193E+02  0.681555E+01  0.574207E+01  0.000000E+00  0.000000E+00  0.417741E-05  0.653022E+01
  0.312436E+02  0.641341E+01  0.540259E+01  0.000000E+00  0.000000E+00  0.168222E-05  0.614482E+01
  0.323026E+02  0.603480E+01  0.508297E+01  0.000000E+00  0.000000E+00 -0.222335E-05  0.578197E+01
  0.333975E+02  0.567834E+01  0.478205E+01  0.000000E+00  0.000000E+00 -0.108881E-05  0.544035E+01
  0.345295E+02  0.534278E+01  0.449875E+01  0.000000E+00  0.000000E+00  0.332980E-05  0.511875E+01
  0.356999E+02  0.502687E+01  0.423205E+01  0.000000E+00  0.000000E+00  0.192582E-05  0.481598E+01
  0.369100E+02  0.472949E+01  0.398100E+01  0.000000E+00  0.000000E+00 -0.988898E-06  0.453098E+01
  0.381610E+02  0.444955E+01  0.374466E+01  0.000000E+00  0.000000E+00 -0.266685E-06  0.426270E+01
  0.394545E+02  0.418606E+01  0.352220E+01  0.000000E+00  0.000000E+00  0.219290E-05  0.401017E+01
  0.407918E+02  0.393805E+01  0.331281E+01  0.000000E+00  0.000000E+00 -0.249921E-05  0.377247E+01
  0.421745E+02  0.370461E+01  0.311572E+01  0.000000E+00  0.000000E+00  0.139825E-05  0.354875E+01
  0.436040E+02  0.348490E+01  0.293022E+01  0.000000E+00  0.000000E+00  0.245296E-06  0.333818E+01
  0.450820E+02  0.327812E+01  0.275562E+01  0.000000E+00  0.000000E+00 -0.275971E-06  0.314000E+01
  0.466100E+02  0.308352E+01  0.259131E+01  0.000000E+00  0.000000E+00  0.474657E-06  0.295350E+01
  0.481899E+02  0.290038E+01  0.243668E+01  0.000000E+00  0.000000E+00  0.665638E-06  0.277798E+01
  0.498232E+02  0.272804E+01  0.229115E+01  0.000000E+00  0.000000E+00 -0.230380E-05  0.261280E+01
  0.515120E+02  0.256586E+01  0.215421E+01  0.000000E+00  0.000000E+00  0.685235E-06  0.245737E+01
  0.532580E+02  0.241325E+01  0.202534E+01  0.000000E+00  0.000000E+00 -0.563984E-06  0.231111E+01
  0.550632E+02  0.226965E+01  0.190408E+01  0.000000E+00  0.000000E+00 -0.154363E-05  0.217348E+01
  0.569296E+02  0.213454E+01  0.178997E+01  0.000000E+00  0.000000E+00 -0.149705E-05  0.204398E+01
  0.588592E+02  0.200740E+01  0.168261E+01  0.000000E+00  0.000000E+00  0.114129E-06  0.192213E+01
  0.608542E+02  0.188779E+01  0.158159E+01  0.000000E+00  0.000000E+00 -0.131534E-05  0.180749E+01
  0.629169E+02  0.177525E+01  0.148655E+01  0.000000E+00  0.000000E+00  0.718152E-06  0.169963E+01
  0.650495E+02  0.166937E+01  0.139712E+01  0.000000E+00  0.000000E+00 -0.125780E-05  0.159816E+01
  0.672543E+02  0.156977E+01  0.131299E+01  0.000000E+00  0.000000E+00  0.677112E-06  0.150269E+01
  0.695340E+02  0.147606E+01  0.123384E+01  0.000000E+00  0.000000E+00 -0.447945E-06  0.141287E+01
  0.718908E+02  0.138791E+01  0.115938E+01  0.000000E+00  0.000000E+00  0.751047E-06  0.132839E+01
  0.743276E+02  0.130498E+01  0.108933E+01  0.000000E+00  0.000000E+00  0.344593E-06  0.124891E+01
  0.768469E+02  0.122698E+01  0.102344E+01  0.000000E+00  0.000000E+00 -0.196712E-06  0.117414E+01
  0.794517E+02  0.115360E+01  0.961452E+00  0.000000E+00  0.000000E+00  0.621231E-08  0.110382E+01
  0.821446E+02  0.108459E+01  0.903145E+00  0.000000E+00  0.000000E+00  0.496817E-06  0.103767E+01
  0.849290E+02  0.101967E+01  0.848297E+00  0.000000E+00  0.000000E+00 -0.475149E-06  0.975447E+00
  0.878076E+02  0.958616E+00  0.796709E+00  0.000000E+00  0.000000E+00  0.449911E-07  0.916925E+00
  0.907839E+02  0.901189E+00  0.748184E+00  0.000000E+00  0.000000E+00  0.310800E-06  0.861882E+00
  0.938610E+02  0.847179E+00  0.702545E+00  0.000000E+00  0.000000E+00  0.100400E-05  0.810114E+00
  0.970424E+02  0.796384E+00  0.659620E+00  0.000000E+00  0.000000E+00  0.329075E-06  0.761427E+00
  0.100332E+03  0.748611E+00  0.619246E+00  0.000000E+00  0.000000E+00 -0.429764E-06  0.715636E+00
  0.103732E+03  0.703686E+00  0.581277E+00  0.000000E+00  0.000000E+00 -0.534961E-06  0.672575E+00
  0.107248E+03  0.661438E+00  0.545569E+00  0.000000E+00  0.000000E+00  0.283168E-06  0.632079E+00
  0.110884E+03  0.621707E+00  0.511985E+00  0.000000E+00  0.000000E+00 -0.343853E-07  0.593996E+00
  0.114642E+03  0.584348E+00  0.480405E+00  0.000000E+00  0.000000E+00 -0.278152E-07  0.558185E+00
  0.118528E+03  0.549218E+00  0.450707E+00  0.000000E+00  0.000000E+00  0.201483E-06  0.524512E+00
  0.122545E+03  0.516185E+00  0.422780E+00  0.000000E+00  0.000000E+00 -0.472760E-06  0.492848E+00
  0.126699E+03  0.485122E+00  0.396518E+00  0.000000E+00  0.000000E+00 -0.170459E-06  0.463072E+00
  0.130994E+03  0.455917E+00  0.371826E+00  0.000000E+00  0.000000E+00 -0.789397E-07  0.435078E+00
  0.135434E+03  0.428458E+00  0.348607E+00  0.000000E+00  0.000000E+00 -0.439664E-06  0.408755E+00
  0.140024E+03  0.402640E+00  0.326776E+00  0.000000E+00  0.000000E+00 -0.539341E-07  0.384007E+00
  0.144770E+03  0.378365E+00  0.306249E+00  0.000000E+00  0.000000E+00 -0.284054E-06  0.360738E+00
  0.149677E+03  0.355543E+00  0.286950E+00  0.000000E+00  0.000000E+00  0.230973E-07  0.338861E+00
  0.154751E+03  0.334088E+00  0.268807E+00  0.000000E+00  0.000000E+00  0.589640E-07  0.318294E+00
  0.159996E+03  0.313917E+00  0.251749E+00  0.000000E+00  0.000000E+00  0.253356E-07  0.298959E+00
  0.165419E+03  0.294954E+00  0.235713E+00  0.000000E+00  0.000000E+00 -0.192800E-06  0.280781E+00
  0.171026E+03  0.277128E+00  0.220639E+00  0.000000E+00  0.000000E+00  0.308714E-06  0.263693E+00
  0.176823E+03  0.260370E+00  0.206470E+00  0.000000E+00  0.000000E+00  0.113046E-06  0.247630E+00
  0.182816E+03  0.244616E+00  0.193150E+00  0.000000E+00  0.000000E+00  0.244259E-06  0.232529E+00
  0.189013E+03  0.229809E+00  0.180632E+00  0.000000E+00  0.000000E+00 -0.979663E-07  0.218335E+00
  0.195419E+03  0.215890E+00  0.168867E+00  0.000000E+00  0.000000E+00  0.150052E-06  0.204993E+00
  0.202043E+03  0.202806E+00  0.157810E+00  0.000000E+00  0.000000E+00 -0.250244E-06  0.192453E+00
